combo_idx,neurons,ranks,n_prompts,abs_bias_before,signed_bias_before,gender_mass_before,abs_bias_after,signed_bias_after,gender_mass_after,abs_bias_delta,signed_bias_delta,abs_bias_reduction_pct
52,L0N8712;L0N8302;L23N1433;L20N3498;L4N8711,1;2;7;8;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.0814108865544753,0.055625832033494124,0.1692104686142014,0.0006230230259381686,-0.0026240484544259313,0.7594701131822229
53,L0N8712;L0N8302;L23N1433;L20N3498;L0N7415,1;2;7;8;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08139879078276097,0.05562977452072359,0.1692105530431619,0.0006351187976525036,-0.002627990941655396,0.7742149568404154
54,L0N8712;L0N8302;L23N1433;L4N8711;L0N7415,1;2;7;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08157341488247316,0.052571837191940654,0.16955769895918374,0.0004604946979403085,0.00042994638712753885,0.5613467653750064
55,L0N8712;L0N8302;L20N3498;L4N8711;L0N7415,1;2;8;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08138668804219197,0.05563550383877292,0.1691073455097481,0.0006472215382214985,-0.002633720259704729,0.7889682955888647
56,L0N8712;L0N6887;L1N3242;L3N7263;L1N6665,1;3;4;5;6,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08098377393002511,0.05191192483336635,0.16852824756801651,0.0010501356503883619,0.0010898587457018397,1.280123860681015
57,L0N8712;L0N6887;L1N3242;L3N7263;L23N1433,1;3;4;5;7,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08095530890313665,0.05188702100958037,0.16853090716730676,0.001078600677276817,0.0011147625694878233,1.3148229589369043
58,L0N8712;L0N6887;L1N3242;L3N7263;L20N3498,1;3;4;5;8,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08075604600094655,0.054901592266513435,0.16808915464852678,0.001277863579466923,-0.0018998086874452424,1.557726050121141
59,L0N8712;L0N6887;L1N3242;L3N7263;L4N8711,1;3;4;5;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.080950033747669,0.05190349235517456,0.16846236260166522,0.0010838758327444686,0.001098291223893634,1.3212534161644496
60,L0N8712;L0N6887;L1N3242;L3N7263;L0N7415,1;3;4;5;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08093299561704641,0.051901997568430336,0.1684363996410744,0.0011009139633670617,0.001099786010637857,1.3420230353496616
61,L0N8712;L0N6887;L1N3242;L1N6665;L23N1433,1;3;4;6;7,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08080547829586676,0.05177308287078522,0.16823027376157296,0.0012284312845467077,0.0012287007082829732,1.4974676823643789
62,L0N8712;L0N6887;L1N3242;L1N6665;L20N3498,1;3;4;6;8,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08061639016454737,0.054807770276024834,0.16779144474581678,0.0014175194158660975,-0.0018059866969566407,1.7279676454729722
63,L0N8712;L0N6887;L1N3242;L1N6665;L4N8711,1;3;4;6;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.0807915296453953,0.051780163744834865,0.16814531633635013,0.0012423799350181758,0.0012216198342333284,1.5144712002301157
64,L0N8712;L0N6887;L1N3242;L1N6665;L0N7415,1;3;4;6;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08079093679788713,0.051790031110228216,0.168146085778994,0.0012429727825263442,0.0012117524688399772,1.515193886142808
65,L0N8712;L0N6887;L1N3242;L23N1433;L20N3498,1;3;4;7;8,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08057897041444011,0.054784995687541485,0.16779133261140444,0.0014549391659733624,-0.0017832121084732921,1.7735826238382106
66,L0N8712;L0N6887;L1N3242;L23N1433;L4N8711,1;3;4;7;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08076320693958956,0.051757765690517904,0.1681517005849505,0.0012707026408239064,0.001244017888550289,1.5489968079338023
67,L0N8712;L0N6887;L1N3242;L23N1433;L0N7415,1;3;4;7;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08075473657255813,0.051764981940747926,0.16813963660869932,0.001279173007855336,0.0012368016383202673,1.5593222539289449
68,L0N8712;L0N6887;L1N3242;L20N3498;L4N8711,1;3;4;8;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08057273666596117,0.05478930178882622,0.16771249904781735,0.0014611729144523022,-0.0017875182097580253,1.7811816137081609
69,L0N8712;L0N6887;L1N3242;L20N3498;L0N7415,1;3;4;8;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08056350625795872,0.05479322249334309,0.16770138950507105,0.0014704033224547525,-0.0017914389142748982,1.7924335558009636
70,L0N8712;L0N6887;L1N3242;L4N8711;L0N7415,1;3;4;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08074394989278089,0.05177341817083001,0.1680607285040967,0.001289959687632583,0.0012283654082381815,1.572471303916223
71,L0N8712;L0N6887;L3N7263;L1N6665;L23N1433,1;3;5;6;7,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08114375300888226,0.052039069273713996,0.16887902670063223,0.0008901565715312143,0.0009627143053541967,1.085108068217377
72,L0N8712;L0N6887;L3N7263;L1N6665;L20N3498,1;3;5;6;8,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08093791856361007,0.05506492072944584,0.16843164261780527,0.0010959910168033965,-0.0020631371503776474,1.336021923627881
73,L0N8712;L0N6887;L3N7263;L1N6665;L4N8711,1;3;5;6;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.0811300757725338,0.052053381059834924,0.16879279293841357,0.0009038338078796726,0.0009484025192332685,1.1017807300695481
74,L0N8712;L0N6887;L3N7263;L1N6665;L0N7415,1;3;5;6;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08112367381372364,0.05205650251106539,0.16879010772667838,0.000910235766689832,0.000945281068002804,1.1095847696952397
75,L0N8712;L0N6887;L3N7263;L23N1433;L20N3498,1;3;5;7;8,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08090720845741027,0.05504203362369003,0.1684367990527831,0.0011267011230031987,-0.0020402500446218344,1.3734577917425155
76,L0N8712;L0N6887;L3N7263;L23N1433;L4N8711,1;3;5;7;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08110928111834691,0.052030598128635364,0.16880444865240904,0.0009246284620665624,0.0009711854504328293,1.1271295818958846
77,L0N8712;L0N6887;L3N7263;L23N1433;L0N7415,1;3;5;7;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08109518427793824,0.05203116449464886,0.16878925273796405,0.0009387253024752268,0.0009706190844193316,1.144313744494945
78,L0N8712;L0N6887;L3N7263;L20N3498;L4N8711,1;3;5;8;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08090158033630622,0.05505281930899717,0.1683565987684752,0.0011323292441072497,-0.002051035729928978,1.3803185169387637
79,L0N8712;L0N6887;L3N7263;L20N3498;L0N7415,1;3;5;8;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08088689619340092,0.05505045167120537,0.16834234872173348,0.0011470133870125493,-0.0020486680921371764,1.39821860603656
80,L0N8712;L0N6887;L3N7263;L4N8711;L0N7415,1;3;5;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.0810849412741119,0.05204662760486682,0.16870893232123657,0.0009489683063015758,0.0009551559742013715,1.156800049095981
81,L0N8712;L0N6887;L1N6665;L23N1433;L20N3498,1;3;6;7;8,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08079723757693892,0.05496660113999243,0.16823368553679038,0.0012366720034745482,-0.0019648175609242383,1.5075131854618053
82,L0N8712;L0N6887;L1N6665;L23N1433;L4N8711,1;3;6;7;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08097926012814045,0.05192651577176218,0.1685858232880207,0.0010546494522730154,0.0010752678073060115,1.2856262217262713
83,L0N8712;L0N6887;L1N6665;L23N1433;L0N7415,1;3;6;7;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.0809796018220508,0.05193683278013623,0.16859403992756078,0.0010543077583626687,0.0010649507989319643,1.2852096940828925
84,L0N8712;L0N6887;L1N6665;L20N3498;L4N8711,1;3;6;8;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08078386956901092,0.05496883386456683,0.16813972463103968,0.0012500400114025534,-0.0019670502854986366,1.5238088953656486
85,L0N8712;L0N6887;L1N6665;L20N3498;L0N7415,1;3;6;8;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08078405435189982,0.054977191046139656,0.16814859172800822,0.0012498552285136466,-0.0019754074670714633,1.5235836435279
86,L0N8712;L0N6887;L1N6665;L4N8711;L0N7415,1;3;6;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.080961846947606,0.05194419255532633,0.16849944979383685,0.0010720626328074717,0.0010575910237418662,1.3068530297907914
87,L0N8712;L0N6887;L23N1433;L20N3498;L4N8711,1;3;7;8;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08075391500193234,0.054948608099557573,0.16814895273525407,0.0012799945784811306,-0.0019468245204893805,1.560323755173975
88,L0N8712;L0N6887;L23N1433;L20N3498;L0N7415,1;3;7;8;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08074649067948536,0.054953507926234275,0.1681451521958033,0.0012874189009281084,-0.0019517243471660825,1.569374064350938
89,L0N8712;L0N6887;L23N1433;L4N8711;L0N7415,1;3;7;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08093435086007765,0.051921025947405886,0.1685028171864969,0.0010995587203358193,0.0010807576316623074,1.3403709831212913
90,L0N8712;L0N6887;L20N3498;L4N8711;L0N7415,1;3;8;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08073633878667302,0.054957371639219446,0.16805709939477959,0.0012975707937404463,-0.001955588060151253,1.5817493038881767
91,L0N8712;L1N3242;L3N7263;L1N6665;L23N1433,1;4;5;6;7,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.0815441661178126,0.052497886936130576,0.16949199274285504,0.0004897434626008751,0.0005038966429376165,0.5970012463209566
92,L0N8712;L1N3242;L3N7263;L1N6665;L20N3498,1;4;5;6;8,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08135532672734118,0.05553715721525775,0.1690463961453622,0.0006785828530722904,-0.00253537363618956,0.8271979923218359
93,L0N8712;L1N3242;L3N7263;L1N6665;L4N8711,1;4;5;6;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08153578517539352,0.052516351237199076,0.16939939626830516,0.0004981244050199507,0.00048543234186911727,0.6072176829895762
94,L0N8712;L1N3242;L3N7263;L1N6665;L0N7415,1;4;5;6;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08151945253520751,0.052515091291424086,0.16939489226714627,0.0005144570452059599,0.0004866922876441068,0.6271273036202976
95,L0N8712;L1N3242;L3N7263;L23N1433;L20N3498,1;4;5;7;8,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.0813368552741255,0.05550584097196275,0.1690805097459838,0.0006970543062879697,-0.002504057392894554,0.8497148433535092
96,L0N8712;L1N3242;L3N7263;L23N1433;L4N8711,1;4;5;7;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08152494097741217,0.05248241227633999,0.1694381508423477,0.0005089686030013002,0.0005193713027282013,0.6204368481333752
97,L0N8712;L1N3242;L3N7263;L23N1433;L0N7415,1;4;5;7;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08150216869377602,0.05247922375895683,0.16942233727148676,0.0005317408866374468,0.0005225598201113596,0.6481964462710503
98,L0N8712;L1N3242;L3N7263;L20N3498;L4N8711,1;4;5;8;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08133302501438226,0.055517460247431344,0.1689921305909613,0.0007008845660312069,-0.002515676668363151,0.8543839609937974
99,L0N8712;L1N3242;L3N7263;L20N3498;L0N7415,1;4;5;8;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.0813116727790225,0.05551406720226631,0.16897712033604648,0.0007222368013909686,-0.002512283623198115,0.8804125087845512
100,L0N8712;L1N3242;L3N7263;L4N8711;L0N7415,1;4;5;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08149521378066382,0.05249820428052947,0.16933295385787914,0.0005386957997496472,0.0005035792985387255,0.656674541668153
101,L0N8712;L1N3242;L1N6665;L23N1433;L20N3498,1;4;6;7;8,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08118396476742644,0.05541457103968836,0.1687858895206365,0.0008499448129870302,-0.0024127874606201666,1.0360896089608829
102,L0N8712;L1N3242;L1N6665;L23N1433;L4N8711,1;4;6;7;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08135352572747084,0.05236368403648021,0.16912773840454595,0.0006803838529426259,0.0006380995425879846,0.8293934257463151
103,L0N8712;L1N3242;L1N6665;L23N1433;L0N7415,1;4;6;7;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08134573712136875,0.052370311252011144,0.16913559782676935,0.0006881724590447197,0.0006314723270570491,0.838887799648438
104,L0N8712;L1N3242;L1N6665;L20N3498;L4N8711,1;4;6;8;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.0811731073354569,0.05541818962760964,0.16868483080004715,0.0008608022449565628,-0.0024164060485414446,1.0493249064434313
105,L0N8712;L1N3242;L1N6665;L20N3498;L0N7415,1;4;6;8;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08116683342879914,0.055425402360335434,0.16869322490503225,0.0008670761516143266,-0.002423618781267241,1.0569728494585255
106,L0N8712;L1N3242;L1N6665;L4N8711;L0N7415,1;4;6;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08133187649385072,0.05238134244254544,0.16903306553993708,0.0007020330865627478,0.0006204411365227508,0.8557840168212173
107,L0N8712;L1N3242;L23N1433;L20N3498;L4N8711,1;4;7;8;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.0811549197851056,0.05538919408505218,0.168722686588379,0.0008789897953078718,-0.0023874105059839903,1.0714956775847004
108,L0N8712;L1N3242;L23N1433;L20N3498;L0N7415,1;4;7;8;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08114191638654408,0.05539375656460327,0.16871991011481607,0.0008919931938693865,-0.0023919729855350763,1.087346925718581
109,L0N8712;L1N3242;L23N1433;L4N8711;L0N7415,1;4;7;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08131450135624727,0.0523478056349912,0.1690646649798971,0.0007194082241662042,0.0006539779440769902,0.8769644502448182
110,L0N8712;L1N3242;L20N3498;L4N8711;L0N7415,1;4;8;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08113261826365455,0.055398125014727274,0.16862206620918344,0.0009012913167589232,-0.0023963414356590815,1.0986814128070237
111,L0N8712;L3N7263;L1N6665;L23N1433;L20N3498,1;5;6;7;8,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.0815096040788135,0.055659155942067454,0.1693861960394004,0.0005243055015999726,-0.0026573723629992607,0.6391326517066992
112,L0N8712;L3N7263;L1N6665;L23N1433;L4N8711,1;5;6;7;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08170038178872441,0.05262734908443444,0.16973749178717884,0.00033352779168906166,0.0003744344946337505,0.4065730786146699
113,L0N8712;L3N7263;L1N6665;L23N1433;L0N7415,1;5;6;7;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08168664168987395,0.052627234598908515,0.16974096596904656,0.00034726789053951546,0.00037454898015967797,0.4233223703657659
114,L0N8712;L3N7263;L1N6665;L20N3498;L4N8711,1;5;6;8;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08150114575705966,0.05567022042245782,0.1692863215984241,0.0005327638233538073,-0.0026684368433896252,0.649443414410924
115,L0N8712;L3N7263;L1N6665;L20N3498;L0N7415,1;5;6;8;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08148892280715048,0.05567079405231623,0.16929034511874919,0.0005449867732629926,-0.0026690104732480374,0.6643432893183899
116,L0N8712;L3N7263;L1N6665;L4N8711;L0N7415,1;5;6;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08167479630608543,0.052646003958540376,0.16963955290821223,0.00035911327432804063,0.00035577962052781714,0.4377619891150269
117,L0N8712;L3N7263;L23N1433;L20N3498;L4N8711,1;5;7;8;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08148731399911817,0.05564040495240087,0.16932733927903645,0.0005465955812953005,-0.002638621373332678,0.6663044393361528
118,L0N8712;L3N7263;L23N1433;L20N3498;L0N7415,1;5;7;8;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08146841002803117,0.05563829760789997,0.16932023869513177,0.0005654995523823036,-0.0026365140288317768,0.6893485331550298
119,L0N8712;L3N7263;L23N1433;L4N8711;L0N7415,1;5;7;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08166225546726717,0.05261112196082026,0.1696743800570766,0.00037165411314629693,0.0003906616182479325,0.4530493731765694
120,L0N8712;L3N7263;L20N3498;L4N8711;L0N7415,1;5;8;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08146138313461405,0.05564996075586768,0.16922346319713555,0.000572526445799415,-0.0026481771767994863,0.6979143731266372
121,L0N8712;L1N6665;L23N1433;L20N3498;L4N8711,1;6;7;8;9,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.0813565398808371,0.05556039808349243,0.16910651714981068,0.0006773696995763662,-0.002558614504424239,0.8257191483875053
122,L0N8712;L1N6665;L23N1433;L20N3498;L0N7415,1;6;7;8;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.0813514604170838,0.055567653280873194,0.16912023364777667,0.0006824491633296709,-0.0025658697018050014,0.8319110558307626
123,L0N8712;L1N6665;L23N1433;L4N8711;L0N7415,1;6;7;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08152663166169886,0.052513765609638115,0.16946171159426116,0.0005072779187146048,0.0004880179694300782,0.6183758902985689
124,L0N8712;L1N6665;L20N3498;L4N8711;L0N7415,1;6;8;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08133811568177729,0.055572323393959476,0.16901260550349015,0.0006957938986361795,-0.002570539814891283,0.8481783962205651
125,L0N8712;L23N1433;L20N3498;L4N8711;L0N7415,1;7;8;9;10,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08131852965022796,0.05554214718749284,0.16904692577202773,0.000715379930185514,-0.002540363608424648,0.8720539272656087
126,L0N8302;L0N6887;L1N3242;L3N7263;L1N6665,2;3;4;5;6,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08183135335406921,0.05262595201660939,0.16997464217134822,0.0002025562263442554,0.00037583156245880184,0.24691767999390585
127,L0N8302;L0N6887;L1N3242;L3N7263;L23N1433,2;3;4;5;7,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08180714034001886,0.05259393750607212,0.169992057636911,0.00022676924039460866,0.0004078460729960709,0.2764335401719686
128,L0N8302;L0N6887;L1N3242;L3N7263;L20N3498,2;3;4;5;8,650,0.08203390958041347,0.05300178357906819,0.17019900609354627,0.08159909921307952,0.05561060265042359,0.16954722426813842,0.00043481036733394873,-0.002608819071355399,0.5300373584020487
