combo_idx,neurons,ranks,n_prompts,abs_bias_before,signed_bias_before,gender_mass_before,abs_bias_after,signed_bias_after,gender_mass_after,abs_bias_delta,signed_bias_delta,abs_bias_reduction_pct
109,L11N2607;L10N379;L9N1503;L10N2178;L11N1623,1;4;7;9;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.08767860797444149,0.05653548647440277,0.1874965090611205,0.00892014396296234,0.0018022665910445712,9.234222786586942
110,L11N2607;L10N379;L10N1162;L10N2178;L11N1623,1;4;8;9;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.08945259197692523,0.05807511228708379,0.19418961641163965,0.007146159960478599,0.0002626407783635487,7.397776697062632
111,L11N2607;L10N369;L9N255;L9N1503;L10N1162,1;5;6;7;8,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.08651580336260876,0.054716499276118324,0.19387192006650844,0.010082948574795067,0.0036212537893290167,10.437969821109942
112,L11N2607;L10N369;L9N255;L9N1503;L10N2178,1;5;6;7;9,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.08282437086889059,0.05266545539038052,0.18513188900445682,0.013774381068513239,0.005672297675066822,14.259377882479335
113,L11N2607;L10N369;L9N255;L9N1503;L11N1623,1;5;6;7;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.08671695935743243,0.05606660697821463,0.1918657544157577,0.009881792579971405,0.002271146087232709,10.229731111199888
114,L11N2607;L10N369;L9N255;L10N1162;L10N2178,1;5;6;8;9,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.08457820108684497,0.05403703942998493,0.19169634032600016,0.012020550850558864,0.0043007136354624095,12.443795193490908
115,L11N2607;L10N369;L9N255;L10N1162;L11N1623,1;5;6;8;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.08850937702840035,0.05758262173904744,0.1988536888086818,0.00808937490900348,0.0007551313263998993,8.37420230257779
116,L11N2607;L10N369;L9N255;L10N2178;L11N1623,1;5;6;9;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.08484358108158102,0.055399748844631315,0.189865797558306,0.01175517085582281,0.002938004220816026,12.169071152637853
117,L11N2607;L10N369;L9N1503;L10N1162;L10N2178,1;5;7;8;9,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.08858451868047229,0.05687408182587081,0.19168049165484685,0.008014233256931541,0.001463671239576532,8.296414908263804
118,L11N2607;L10N369;L9N1503;L10N1162;L11N1623,1;5;7;8;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.09254537123871287,0.06041556666479388,0.1983609434481578,0.0040533806986909615,-0.0020778135993465355,4.196100485146599
119,L11N2607;L10N369;L9N1503;L10N2178;L11N1623,1;5;7;9;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.08870786876385359,0.05815324561142771,0.18969557248725197,0.007890883173550245,0.00018450745401962787,8.16872166077627
120,L11N2607;L10N369;L10N1162;L10N2178;L11N1623,1;5;8;9;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.0906398174155846,0.05976048946925817,0.196583910172547,0.005958934521819226,-0.0014227364038108259,6.16874897688184
