layer,neuron,neuron_id,mean_activation,gender_logit_weight,proxy_score,abs_proxy_score
6,1597,L6N1597,0.29530667161508806,-2.2834389209747314,-0.674314747589396,0.674314747589396
10,653,L10N653,0.3571458074331614,1.882017731666565,0.6721547423795822,0.6721547423795822
11,1662,L11N1662,-0.0973338485610756,-6.874145984649658,0.6690870842566158,0.6690870842566158
7,685,L7N685,0.2549710890423331,2.606379508972168,0.6645514218602551,0.6645514218602551
11,3033,L11N3033,-0.15844720403494483,-4.182808876037598,0.6627543714207075,0.6627543714207075
11,764,L11N764,0.3909709422762737,1.6842834949493408,0.6585059050807193,0.6585059050807193
9,840,L9N840,3.555470323698087,0.18454481661319733,0.6561436188605289,0.6561436188605289
11,97,L11N97,0.23370398830299813,-2.7979748249053955,-0.6538978757517738,0.6538978757517738
1,1558,L1N1558,0.33320529518056324,1.956800937652588,0.6520164340401334,0.6520164340401334
6,437,L6N437,1.1369196962565185,-0.5668039321899414,-0.6444105544223885,0.6444105544223885
4,677,L4N677,-0.1611225935969163,3.9846010208129883,-0.642009250922309,0.642009250922309
11,2610,L11N2610,-0.07665657669448675,8.321837425231934,-0.6379235688263418,0.6379235688263418
7,597,L7N597,0.4857503442412606,1.3101856708526611,0.6364231406366472,0.6364231406366472
11,1332,L11N1332,0.5442250550492728,1.169396996498108,0.636415144793637,0.636415144793637
10,2362,L10N2362,-0.12038011151707906,-5.2787933349609375,0.6354617303382113,0.6354617303382113
9,3068,L9N3068,0.3272295124905544,-1.9405198097229004,-0.6349953513138881,0.6349953513138881
7,2570,L7N2570,-0.12518289742570646,5.034642696380615,-0.6302511602360967,0.6302511602360967
5,636,L5N636,0.3699858402194877,1.6953147649765015,0.6272424577563342,0.6272424577563342
9,990,L9N990,0.3631650622580888,-1.7199026346206665,-0.6246085473798654,0.6246085473798654
9,1140,L9N1140,0.5207467073629066,1.1925938129425049,0.6210393013111836,0.6210393013111836
11,1120,L11N1120,0.8706854451064084,-0.7123988270759583,-0.620275289845914,0.620275289845914
3,1995,L3N1995,0.2960371297590179,-2.0935287475585938,-0.6197622414952377,0.6197622414952377
11,914,L11N914,-0.14398536719434726,4.299850940704346,-0.6191156165782747,0.6191156165782747
5,1962,L5N1962,0.2732042740355093,2.264199733734131,0.6185890445262267,0.6185890445262267
5,969,L5N969,0.341123392276032,1.8100879192352295,0.6174633313273857,0.6174633313273857
11,56,L11N56,-0.14919227227060633,4.138688087463379,-0.6174602799879514,0.6174602799879514
5,157,L5N157,0.4688079021240066,-1.316306710243225,-0.617094987380879,0.617094987380879
11,2023,L11N2023,0.5394274639633874,1.1414811611175537,0.6157462879036247,0.6157462879036247
8,1927,L8N1927,0.44442431978360136,-1.3852767944335938,-0.6156506970781577,0.6156506970781577
1,2517,L1N2517,0.47121096514377064,-1.3061875104904175,-0.6154898774769286,0.6154898774769286
8,1880,L8N1880,0.3516104239264678,1.74635910987854,0.6140380669522424,0.6140380669522424
