layer,neuron,neuron_id,mean_activation,gender_logit_weight,proxy_score,abs_proxy_score,rank_abs_proxy,rank_proxy_score,rank_reverse_proxy_score
31,8089,L31N8089,3.127522646974433,-0.0955338850617408,-0.2987843890840471,0.2987843890840471,84,327634,47
25,6237,L25N6237,0.4641636135968052,0.6399327516555786,0.2970334984674003,0.2970334984674003,85,38,327643
29,9859,L29N9859,1.7285050058568066,-0.1716935634613037,-0.2967731839162567,0.2967731839162567,86,327633,48
13,3616,L13N3616,1.1146047108155803,0.2617628276348114,0.2917620807981675,0.2917620807981675,87,39,327642
30,3041,L30N3041,1.7315142123705962,-0.1680984944105148,-0.2910649321499056,0.2910649321499056,88,327632,49
30,4043,L30N4043,3.175214336135171,0.0901170596480369,0.2861409797247952,0.2861409797247952,89,40,327641
30,3184,L30N3184,0.3753603121551516,-0.7611966729164124,-0.2857230207573674,0.2857230207573674,90,327631,50
20,1507,L20N1507,1.257668089801816,-0.2205992639064788,-0.277440654848948,0.277440654848948,91,327630,51
26,5267,L26N5267,1.252648466821252,0.2203661799430847,0.2760413574449611,0.2760413574449611,92,41,327640
21,3197,L21N3197,1.820146778441267,-0.1514233201742172,-0.275612668395982,0.275612668395982,93,327629,52
18,6894,L18N6894,0.7685192407695509,-0.3571796417236328,-0.2744994270757865,0.2744994270757865,94,327628,53
18,2001,L18N2001,1.027045446121999,0.2671384215354919,0.2743632993222459,0.2743632993222459,95,42,327639
31,5384,L31N5384,6.520684632388028,-0.0420692637562751,-0.2743204016714222,0.2743204016714222,96,327627,54
14,7727,L14N7727,1.7697569654566574,0.1542754173278808,0.2730299944147498,0.2730299944147498,97,43,327638
26,8285,L26N8285,-0.0437148388656003,-6.216673374176025,0.2717608748321731,0.2717608748321731,98,44,327637
27,4141,L27N4141,0.4020858786544439,-0.6757147312164307,-0.2716953514209099,0.2716953514209099,99,327626,55
7,1842,L7N1842,0.794565813935895,0.3419350683689117,0.2716899159117703,0.2716899159117703,100,45,327636
