combo_idx,neurons,ranks,n_prompts,abs_bias_before,signed_bias_before,gender_mass_before,abs_bias_after,signed_bias_after,gender_mass_after,abs_bias_delta,signed_bias_delta,abs_bias_reduction_pct
135,L19N3700;L31N74;L28N3278;L26N9228;L31N8541,2;3;4;7;8,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.10195860924122098,0.010181293957735617,0.18603121076332407,-0.031461020566275935,0.02681730682440341,-44.62708747576956
136,L19N3700;L31N74;L28N3278;L26N9228;L31N2611,2;3;4;7;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08830273261692638,-0.009603318800451057,0.16964310045106515,-0.017805143941981336,0.046601919582590086,-25.25638717102577
137,L19N3700;L31N74;L28N3278;L26N9228;L29N5238,2;3;4;7;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09617714685157513,0.0012167286727776969,0.1793799301917465,-0.02567955817663009,0.03578187210936133,-36.426151105728025
138,L19N3700;L31N74;L28N3278;L31N8541;L31N2611,2;3;4;8;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09534810587215975,0.008704733311116123,0.1779802712349604,-0.024850517197214705,0.0282938674710229,-35.25016623163824
139,L19N3700;L31N74;L28N3278;L31N8541;L29N5238,2;3;4;8;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.10786329611303717,0.024352340425819803,0.19121976424283768,-0.03736570743809213,0.012646260356319224,-53.002816323804225
140,L19N3700;L31N74;L28N3278;L31N2611;L29N5238,2;3;4;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09008731453037432,0.0003191167198339811,0.17165108675290425,-0.01958972585542927,0.03667948406230505,-27.787795616322253
141,L19N3700;L31N74;L24N4144;L19N3583;L26N9228,2;3;5;6;7,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08644953627762368,0.010556539775594077,0.16599754534455202,-0.015951947602678637,0.026442061006544948,-22.6276499700308
142,L19N3700;L31N74;L24N4144;L19N3583;L31N8541,2;3;5;6;8,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09877510898955011,0.029970495756459086,0.17723290130517624,-0.028277520314605065,0.007028105025679941,-40.111329828583116
143,L19N3700;L31N74;L24N4144;L19N3583;L31N2611,2;3;5;6;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08045335934767288,0.008324242469724399,0.15873417638929815,-0.009955770672727834,0.028674358312414626,-14.122143551083091
144,L19N3700;L31N74;L24N4144;L19N3583;L29N5238,2;3;5;6;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09088627046045765,0.020336662291052892,0.16956476897122255,-0.020388681785512605,0.016661938491086135,-28.921105201941145
145,L19N3700;L31N74;L24N4144;L26N9228;L31N8541,2;3;5;7;8,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09762656065151157,0.025361223563310102,0.1785291020992062,-0.027128971976566524,0.011637377218828925,-38.48212752588544
146,L19N3700;L31N74;L24N4144;L26N9228;L31N2611,2;3;5;7;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08114493301002677,0.004456663026853855,0.1607611513250614,-0.01064734433508173,0.032541937755285175,-15.103132653480122
147,L19N3700;L31N74;L24N4144;L26N9228;L29N5238,2;3;5;7;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09041119919936935,0.015902571879846842,0.17107441543792018,-0.019913610524424308,0.021096028902292185,-28.247222208185452
148,L19N3700;L31N74;L24N4144;L31N8541;L31N2611,2;3;5;8;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09093727586995853,0.022275613643153586,0.17067450630164607,-0.02043968719501349,0.014722987138985441,-28.993455775144525
149,L19N3700;L31N74;L24N4144;L31N8541;L29N5238,2;3;5;8;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.10613424256513129,0.03860494070555577,0.1847189486765257,-0.03563665389018625,-0.0016063399234167441,-50.55017421163452
150,L19N3700;L31N74;L24N4144;L31N2611;L29N5238,2;3;5;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08423543879514393,0.013432928486841614,0.16361788582471432,-0.013737850120198888,0.023565672295297414,-19.48697874411319
151,L19N3700;L31N74;L19N3583;L26N9228;L31N8541,2;3;6;7;8,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09777194463853012,0.022807543136962625,0.17798668606064166,-0.027274355963585073,0.014191057645176402,-38.688353000757914
152,L19N3700;L31N74;L19N3583;L26N9228;L31N2611,2;3;6;7;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08199261203302399,0.0029925282210512215,0.16118356479310916,-0.011495023358078948,0.034006072561087806,-16.305555373079446
153,L19N3700;L31N74;L19N3583;L26N9228;L29N5238,2;3;6;7;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09112752371604016,0.014191034200832446,0.17121676117031917,-0.020629935041095115,0.02280756658130658,-29.26332010619113
154,L19N3700;L31N74;L19N3583;L31N8541;L31N2611,2;3;6;8;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09137153550641613,0.020320530449752662,0.17036366601723069,-0.02087394683147109,0.016678070332386365,-29.60944795958635
155,L19N3700;L31N74;L19N3583;L31N8541;L29N5238,2;3;6;8;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.10618958201742568,0.03626686586665932,0.1840413094163104,-0.03569199334248063,0.0007317349154797037,-50.628672573542396
156,L19N3700;L31N74;L19N3583;L31N2611;L29N5238,2;3;6;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08516511640910243,0.012235378774449537,0.16392464596979422,-0.014667527734157387,0.02476322200768949,-20.80571550012497
157,L19N3700;L31N74;L26N9228;L31N8541;L31N2611,2;3;7;8;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09107142036651683,0.015600848973640667,0.17199819780858255,-0.020573831691571787,0.021397751808498358,-29.18373816505267
158,L19N3700;L31N74;L26N9228;L31N8541;L29N5238,2;3;7;8;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.10440645639559495,0.030741770081948977,0.18492833910040649,-0.03390886772064991,0.00625683070019005,-48.09932986076895
159,L19N3700;L31N74;L26N9228;L31N2611;L29N5238,2;3;7;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08538569818920357,0.007677783870110121,0.16574762483150363,-0.014888109514258521,0.029320816912028907,-21.118608159643024
160,L19N3700;L31N74;L31N8541;L31N2611;L29N5238,2;3;8;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09773164493206858,0.027994001786851803,0.1771289932591894,-0.027234056257123537,0.009004598995287223,-38.63118834134332
161,L19N3700;L28N3278;L24N4144;L19N3583;L26N9228,2;4;5;6;7,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.07072906574945358,0.03152830355970336,0.1468718161196295,-0.00023147707450853205,0.005470297222435666,-0.3283475064315205
162,L19N3700;L28N3278;L24N4144;L19N3583;L31N8541,2;4;5;6;8,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08610488329037061,0.0500365228950095,0.16003656778550024,-0.015607294615425565,-0.01303792211287047,-22.138763763096513
163,L19N3700;L28N3278;L24N4144;L19N3583;L31N2611,2;4;5;6;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.06554157578692253,0.028038311417958803,0.1406460297042761,0.004956012888022512,0.008960289364180224,7.030045964939347
164,L19N3700;L28N3278;L24N4144;L19N3583;L29N5238,2;4;5;6;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.07780465437843731,0.0403073208685616,0.15188463377244374,-0.007307065703492266,-0.0033087200864225716,-10.36498671916875
165,L19N3700;L28N3278;L24N4144;L26N9228;L31N8541,2;4;5;7;8,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08390853820549746,0.04682850825618344,0.16022137955414806,-0.013410949530552413,-0.009829907474044414,-19.02327410429385
166,L19N3700;L28N3278;L24N4144;L26N9228;L31N2611,2;4;5;7;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.06440415638344137,0.025509022436720867,0.14148261892720346,0.006093432291503678,0.01148957834541816,8.643462004920025
167,L19N3700;L28N3278;L24N4144;L26N9228;L29N5238,2;4;5;7;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.075992443697715,0.037249965024576864,0.15224239393707947,-0.005494855022769959,-0.0002513642424378376,-7.794387192597468
168,L19N3700;L28N3278;L24N4144;L31N8541;L31N2611,2;4;5;8;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.07783005387155637,0.042395103695706975,0.15330302384138933,-0.007332465196611321,-0.005396502913567948,-10.401015601285794
169,L19N3700;L28N3278;L24N4144;L31N8541;L29N5238,2;4;5;8;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09482700626719152,0.05914493863785013,0.16806957988976534,-0.02432941759224648,-0.0221463378557111,-34.51099257369805
170,L19N3700;L28N3278;L24N4144;L31N2611;L29N5238,2;4;5;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.07052185163903517,0.033462878063278266,0.14578095509513156,-2.4262964090124295e-05,0.0035357227188607607,-0.03441672906288693
171,L19N3700;L28N3278;L19N3583;L26N9228;L31N8541,2;4;6;7;8,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08355774762401286,0.04457860404101922,0.15941500611949083,-0.013060158949067813,-0.00758000325888019,-18.525681792162366
172,L19N3700;L28N3278;L19N3583;L26N9228;L31N2611,2;4;6;7;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.06491967469811709,0.024354293431124045,0.1416825873006561,0.005577913976827956,0.012644307351014981,7.91220534158547
173,L19N3700;L28N3278;L19N3583;L26N9228;L29N5238,2;4;6;7;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.07628079414894087,0.035826797209297184,0.1521584324142254,-0.005783205473995828,0.0011718035728418424,-8.203408914681345
174,L19N3700;L28N3278;L19N3583;L31N8541;L31N2611,2;4;6;8;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.07791998648789727,0.04068669385030063,0.15279349550123253,-0.0074223978129522306,-0.0036880930681616048,-10.528583959340672
175,L19N3700;L28N3278;L19N3583;L31N8541;L29N5238,2;4;6;8;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09446026290552811,0.05702310130920806,0.16716826368235654,-0.02396267423058307,-0.020024500527069035,-33.99077143059709
176,L19N3700;L28N3278;L19N3583;L31N2611;L29N5238,2;4;6;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.0711523071895537,0.03249548437423142,0.14592253484069714,-0.0006547185146086598,0.004503116407907605,-0.9287105089898597
177,L19N3700;L28N3278;L26N9228;L31N8541;L31N2611,2;4;7;8;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.0761057693513563,0.03745097190526885,0.15321960477359328,-0.005608180676411251,-0.0004523711231298258,-7.955138298800292
178,L19N3700;L28N3278;L26N9228;L31N8541;L29N5238,2;4;7;8;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09181230137789179,0.05304736642929827,0.16690921557601576,-0.021314712702946742,-0.016048765647159242,-30.234669161843296
179,L19N3700;L28N3278;L26N9228;L31N2611;L29N5238,2;4;7;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.06960590615645389,0.02939538556957334,0.14650139147942756,0.0008916825184911575,0.007603215212565687,1.2648411601744087
